column,dtype,rows,non_null,nulls,null_rate,zero_rate,min,median,max
away_sp_whiff_proxy,float64,12148,11206,942,0.07754362858083635,0.0022225880803424434,0.0,0.2184873949579832,0.7222222222222222
away_sp_whip_season_to_date,float64,12148,11206,942,0.07754362858083635,0.0012347711557458018,0.0,1.2448370392933292,15.000000000000014
away_sp_ip_avg_last_3_starts,float64,12148,11207,941,0.07746131050378663,8.231807704972011e-05,0.0,5.333333333333333,9.0
away_sp_pitch_count_last_start,float64,12148,11207,941,0.07746131050378663,0.0002469542311491604,0.0,90.0,131.0
away_sp_rest_days,float64,12148,11207,941,0.07746131050378663,0.00016463615409944023,0.0,5.0,157.0
lineup_statcast_xwoba_diff,float64,12148,11534,614,0.050543299308528154,0.0,-0.3293022766623645,0.00050575768519005,0.34622694527364
away_lineup_avg_exit_velocity,float64,12148,11803,345,0.028399736582153442,0.0,70.36,82.3193009217936,90.39645833333336
away_lineup_barrel_rate,float64,12148,11803,345,0.028399736582153442,0.002881132696740204,0.0,0.0423652496184048,0.1730573710965867
away_lineup_hard_hit_rate,float64,12148,11803,345,0.028399736582153442,0.0009054988475469213,0.0,0.2418943662972368,0.4357142857142856
away_lineup_statcast_woba,float64,12148,11803,345,0.028399736582153442,0.0009054988475469213,0.0,0.3225437961540653,0.60625
away_lineup_statcast_xwoba,float64,12148,11803,345,0.028399736582153442,0.0009054988475469213,0.0,0.31675389930249,0.5075946074074075
home_lineup_avg_exit_velocity,float64,12148,11807,341,0.02807046427395456,0.0,73.40738095238096,82.3385164900043,91.9137566137566
home_lineup_barrel_rate,float64,12148,11807,341,0.02807046427395456,0.0025518603885413237,0.0,0.0425080615682413,0.1854938271604938
home_lineup_hard_hit_rate,float64,12148,11807,341,0.02807046427395456,0.0008231807704972012,0.0,0.242540821512841,0.4740740740740741
home_lineup_statcast_woba,float64,12148,11807,341,0.02807046427395456,0.0013170892327955218,0.0,0.323015472464784,0.6142592592592592
home_lineup_statcast_xwoba,float64,12148,11807,341,0.02807046427395456,0.0008231807704972012,0.0,0.317373406321461,0.5802609461802376
away_team_one_run_win_rate_last_20,float64,12148,11883,265,0.02181429041817583,0.0679124135660191,0.0,0.5,1.0
home_team_one_run_win_rate_last_20,float64,12148,11888,260,0.02140270003292723,0.06659532433322357,0.0,0.5,1.0
away_lineup_vs_lhp_woba,float64,12148,11890,258,0.02123806387882779,0.0,0.0494444444444444,0.31568680973348373,0.8729375
team_close_win_dependency_last_20_diff,float64,12148,11915,233,0.01918011195258479,0.047662166611787946,-1.0,0.0,1.0
home_lineup_vs_lhp_woba,float64,12148,11917,231,0.019015475798485348,8.231807704972011e-05,0.0,0.3159389521890914,0.7702962962962963
lineup_platoon_woba_diff,float64,12148,11929,219,0.018027658873888706,0.0,-0.6194267326876023,0.0004747772208298,0.3907248677248677
home_lineup_platoon_woba,float64,12148,11989,159,0.013088574250905498,0.0,0.0907142857142857,0.316641486034382,0.5631666666666667
away_team_close_win_dependency_last_20,float64,12148,11990,158,0.01300625617385578,0.07672044781033915,0.0,0.27525252525252525,1.0
away_lineup_platoon_woba,float64,12148,11995,153,0.012594665788607178,0.0,0.0593333333333333,0.3159515842759137,0.8729375
away_team_runs_for_volatility_last_10,float64,12148,11996,152,0.012512347711557459,0.0009878169245966415,0.0,2.9078437983419185,9.539392014169456
home_team_close_win_dependency_last_20,float64,12148,11999,149,0.012265393480408298,0.0757326308857425,0.0,0.2727272727272727,1.0
home_team_runs_for_volatility_last_10,float64,12148,12000,148,0.012183075403358577,0.0007408626934474811,0.0,2.905932629027115,11.31370849898476
away_lineup_vs_rhp_woba,float64,12148,12039,109,0.008972670398419492,0.0,0.0771428571428571,0.3156246880509258,0.5895
home_lineup_vs_rhp_woba,float64,12148,12049,99,0.008149489627922292,0.0,0.0741666666666666,0.3162646468151083,0.5631666666666667
lineup_bb_rate_diff,float64,12148,12070,78,0.006420810009878169,8.231807704972011e-05,-0.1780864197530864,0.000314971488985,0.1909722222222222
lineup_iso_diff,float64,12148,12070,78,0.006420810009878169,0.00032927230819888045,-0.6145833333333334,8.284797370053387e-05,0.4805555555555555
lineup_k_rate_diff,float64,12148,12070,78,0.006420810009878169,0.9935791899901218,0.0,0.0,0.0
lineup_previous_starter_return_diff,float64,12148,12070,78,0.006420810009878169,0.2850675008231808,-0.5555555555555556,0.0,0.5555555555555556
lineup_woba_diff,float64,12148,12070,78,0.006420810009878169,0.0,-0.3439791666666666,0.0004444510636693,0.3320073815073815
lineup_xwoba_proxy_diff,float64,12148,12070,78,0.006420810009878169,0.0,-0.3439791666666666,0.0004444510636693,0.3320073815073815
team_5plus_run_rate_last_10_diff,float64,12148,12070,78,0.006420810009878169,0.165294698715838,-1.0,0.0,1.0
team_actual_minus_pythag_last_20_diff,float64,12148,12070,78,0.006420810009878169,0.0015640434639446824,-0.8950276243093922,-0.00105354137371455,1.0705987488829312
team_bb_rate_diff,float64,12148,12070,78,0.006420810009878169,0.0002469542311491604,-0.1642857142857142,5.517818276734588e-07,0.1666666666666666
team_k_rate_diff,float64,12148,12070,78,0.006420810009878169,0.9935791899901218,0.0,0.0,0.0
team_low_run_rate_last_10_diff,float64,12148,12070,78,0.006420810009878169,0.18233454066513005,-1.0,0.0,1.0
team_weighted_run_diff_last_10_diff,float64,12148,12070,78,0.006420810009878169,0.0,-20.0,-0.03257963205099365,30.0
team_weighted_runs_allowed_last_10_diff,float64,12148,12070,78,0.006420810009878169,0.0,-10.0,0.00949783926057195,15.0
team_weighted_runs_for_last_10_diff,float64,12148,12070,78,0.006420810009878169,0.0,-10.0,-0.01353039375427675,15.0
team_weighted_win_rate_last_10_diff,float64,12148,12070,78,0.006420810009878169,0.0004115903852486006,-1.0,-0.0012183683880106,1.0
team_woba_diff,float64,12148,12070,78,0.006420810009878169,0.0,-0.2902424242424244,-0.0001667400518748,0.2554278074866311
travel_distance_diff,float64,12148,12070,78,0.006420810009878169,0.6786302271978927,-3278.945542105977,0.0,2689.469726944023
travel_rest_diff,float64,12148,12070,78,0.006420810009878169,0.8999012183075403,-4.0,0.0,4.0
travel_timezone_shift_diff,float64,12148,12070,78,0.006420810009878169,0.7952749423773461,-5.0,0.0,4.0
away_lineup_3to5_woba,float64,12148,12071,77,0.006338491932828449,0.0002469542311491604,0.0,0.3347068215853708,0.7273724718095579
away_bullpen_fip_season_to_date,float64,12148,12072,76,0.006256173855778729,0.0,-0.8999999999999999,3.9353106039297625,19.6
away_bullpen_whip_season_to_date,float64,12148,12072,76,0.006256173855778729,0.0002469542311491604,0.0,1.2857142857142858,4.285714285714287
away_lineup_avg_babip,float64,12148,12072,76,0.006256173855778729,0.0,0.0416666666666666,0.21675946684252506,0.5111111111111111
away_lineup_avg_iso,float64,12148,12072,76,0.006256173855778729,0.0007408626934474811,0.0,0.15490000362122847,0.7125
away_lineup_avg_ops,float64,12148,12072,76,0.006256173855778729,0.0,0.1785714285714285,0.7166621697203537,1.4666666666666668
away_lineup_avg_woba,float64,12148,12072,76,0.006256173855778729,0.0,0.0771428571428571,0.31707374038582276,0.6049375000000001
away_lineup_bb_rate,float64,12148,12072,76,0.006256173855778729,0.0004115903852486006,0.0,0.08402534991986216,0.2611111111111111
away_lineup_bottom4_ops,float64,12148,12072,76,0.006256173855778729,0.0006585446163977609,0.0,0.6588306217377567,1.9472222222222224
away_lineup_k_rate,float64,12148,12072,76,0.006256173855778729,0.9937438261442213,0.0,0.0,0.0
away_lineup_previous_starter_missing_count,float64,12148,12072,76,0.006256173855778729,0.030704642739545603,0.0,2.0,6.0
away_lineup_previous_starter_return_rate,float64,12148,12072,76,0.006256173855778729,0.0,0.3333333333333333,0.7777777777777778,1.0
away_lineup_top3_woba,float64,12148,12072,76,0.006256173855778729,0.00016463615409944023,0.0,0.34171822584336564,0.7986666666666666
away_lineup_weighted_woba_by_order,float64,12148,12072,76,0.006256173855778729,0.0,0.0894407894736842,0.3204941425753196,0.6026739130434783
away_lineup_xwoba_proxy,float64,12148,12072,76,0.006256173855778729,0.0,0.0771428571428571,0.31707374038582276,0.6049375000000001
away_team_5plus_run_rate_last_10,float64,12148,12072,76,0.006256173855778729,0.01399407309845242,0.0,0.4,1.0
away_team_actual_minus_pythag_last_20,float64,12148,12072,76,0.006256173855778729,0.005926901547579849,-0.5352993744414656,-0.0004292562260054,0.4666666666666666
away_team_bb_rate_season_to_date,float64,12148,12072,76,0.006256173855778729,0.00032927230819888045,0.0,0.08564919134186345,0.2340425531914893
away_team_k_rate_season_to_date,float64,12148,12072,76,0.006256173855778729,0.9937438261442213,0.0,0.0,0.0
away_team_low_run_rate_last_10,float64,12148,12072,76,0.006256173855778729,0.04321699045110306,0.0,0.3,1.0
away_team_one_run_game_rate_last_20,float64,12148,12072,76,0.006256173855778729,0.015558116562397103,0.0,0.3,1.0
away_team_ops_last_14d,float64,12148,12072,76,0.006256173855778729,0.0,0.2903225806451612,0.7174089135978856,1.2905982905982905
away_team_ops_last_30d,float64,12148,12072,76,0.006256173855778729,0.0,0.2903225806451612,0.7172452398158276,1.2905982905982905
away_team_ops_season_to_date,float64,12148,12072,76,0.006256173855778729,0.0,0.2903225806451612,0.7104577263741861,1.2905982905982905
away_team_pythagorean_win_pct_last_20,float64,12148,12072,76,0.006256173855778729,0.0004115903852486006,0.0,0.5,1.0
away_team_recent_10g_win_rate,float64,12148,12072,76,0.006256173855778729,0.009466578860717813,0.0,0.5,1.0
away_team_recent_7g_win_rate,float64,12148,12072,76,0.006256173855778729,0.019015475798485348,0.0,0.5714285714285714,1.0
away_team_runs_allowed_per_game_to_date,float64,12148,12072,76,0.006256173855778729,0.0004939084622983208,0.0,4.327727529677784,16.0
away_team_runs_per_game_to_date,float64,12148,12072,76,0.006256173855778729,0.0004115903852486006,0.0,4.384615384615385,12.0
away_team_weighted_run_diff_last_10,float64,12148,12072,76,0.006256173855778729,0.0,-15.0,0.01086651923031495,10.0
away_team_weighted_run_diff_last_20,float64,12148,12072,76,0.006256173855778729,0.0,-15.0,0.010955092241284149,10.0
away_team_weighted_runs_allowed_last_10,float64,12148,12072,76,0.006256173855778729,0.0004939084622983208,0.0,4.353479753818727,16.0
away_team_weighted_runs_for_last_10,float64,12148,12072,76,0.006256173855778729,0.0004115903852486006,0.0,4.370580684144725,12.0
away_team_weighted_win_rate_last_10,float64,12148,12072,76,0.006256173855778729,0.009466578860717813,0.0,0.5011636705590505,1.0
away_team_weighted_win_rate_last_20,float64,12148,12072,76,0.006256173855778729,0.00675008231807705,0.0,0.4991631927573472,1.0
away_team_woba_season_to_date,float64,12148,12072,76,0.006256173855778729,0.0,0.1270967741935484,0.3150336580576952,0.5393333333333334
away_travel_distance_miles,float64,12148,12072,76,0.006256173855778729,0.6769838656568983,0.0,0.0,5781.110381139521
away_travel_rest_days,float64,12148,12072,76,0.006256173855778729,0.3934804082976622,0.0,1.0,8.0
away_travel_timezone_shift,float64,12148,12072,76,0.006256173855778729,0.8041652946987159,-16.0,0.0,5.0
home_lineup_top3_woba,float64,12148,12073,75,0.006173855778729009,0.0002469542311491604,0.0,0.3419690886538712,0.9358111877844664
home_bullpen_fip_season_to_date,float64,12148,12074,74,0.006091537701679289,0.0,0.4333333333333335,3.9367414381482932,14.35
home_bullpen_whip_season_to_date,float64,12148,12074,74,0.006091537701679289,8.231807704972011e-05,0.0,1.2857142857142858,4.333333333333333
home_lineup_3to5_woba,float64,12148,12074,74,0.006091537701679289,0.00016463615409944023,0.0,0.3350756492942396,1.0326666666666666
home_lineup_avg_babip,float64,12148,12074,74,0.006091537701679289,8.231807704972011e-05,0.0,0.2166537258748806,0.4471028971028971
home_lineup_avg_iso,float64,12148,12074,74,0.006091537701679289,0.0013170892327955218,0.0,0.1556801483352387,0.6329365079365079
home_lineup_avg_ops,float64,12148,12074,74,0.006091537701679289,0.0,0.0952380952380952,0.7175193996496445,1.4862874779541446
home_lineup_avg_woba,float64,12148,12074,74,0.006091537701679289,0.0,0.1038333333333333,0.3176686211257077,0.6288827160493828
home_lineup_bb_rate,float64,12148,12074,74,0.006091537701679289,0.0004939084622983208,0.0,0.08403695262881775,0.3229166666666666
home_lineup_bottom4_ops,float64,12148,12074,74,0.006091537701679289,0.0007408626934474811,0.0,0.6614228281914085,3.0
home_lineup_k_rate,float64,12148,12074,74,0.006091537701679289,0.9939084622983207,0.0,0.0,0.0
home_lineup_previous_starter_missing_count,float64,12148,12074,74,0.006091537701679289,0.030540006585446165,0.0,2.0,6.0
home_lineup_previous_starter_return_rate,float64,12148,12074,74,0.006091537701679289,0.0,0.3333333333333333,0.7777777777777778,1.0
home_lineup_weighted_woba_by_order,float64,12148,12074,74,0.006091537701679289,0.0,0.107076923076923,0.3210290784136318,0.6646850000000002
home_lineup_xwoba_proxy,float64,12148,12074,74,0.006091537701679289,0.0,0.1038333333333333,0.3176686211257077,0.6288827160493828
home_team_5plus_run_rate_last_10,float64,12148,12074,74,0.006091537701679289,0.016710569641093184,0.0,0.4,1.0
home_team_actual_minus_pythag_last_20,float64,12148,12074,74,0.006091537701679289,0.006338491932828449,-0.4666666666666667,0.0,0.5352993744414656
home_team_bb_rate_season_to_date,float64,12148,12074,74,0.006091537701679289,8.231807704972011e-05,0.0,0.0855263157894736,0.2093023255813953
home_team_k_rate_season_to_date,float64,12148,12074,74,0.006091537701679289,0.9939084622983207,0.0,0.0,0.0
home_team_low_run_rate_last_10,float64,12148,12074,74,0.006091537701679289,0.04486335199209746,0.0,0.3,1.0
home_team_one_run_game_rate_last_20,float64,12148,12074,74,0.006091537701679289,0.015311162331247942,0.0,0.2941176470588235,1.0
home_team_ops_last_14d,float64,12148,12074,74,0.006091537701679289,0.0,0.2,0.7131210735744794,1.2903665814151748
home_team_ops_last_30d,float64,12148,12074,74,0.006091537701679289,0.0,0.2,0.7172943670838133,1.2903665814151748
home_team_ops_season_to_date,float64,12148,12074,74,0.006091537701679289,0.0,0.2,0.7097754065414402,1.2903665814151748
home_team_pythagorean_win_pct_last_20,float64,12148,12074,74,0.006091537701679289,0.0004939084622983208,0.0,0.5,1.0
home_team_recent_10g_win_rate,float64,12148,12074,74,0.006091537701679289,0.009713533091866974,0.0,0.5,1.0
home_team_recent_7g_win_rate,float64,12148,12074,74,0.006091537701679289,0.019262430029634507,0.0,0.4285714285714285,1.0
home_team_runs_allowed_per_game_to_date,float64,12148,12074,74,0.006091537701679289,0.0004115903852486006,0.0,4.333333333333333,12.0
home_team_runs_per_game_to_date,float64,12148,12074,74,0.006091537701679289,0.0004939084622983208,0.0,4.379436194311603,16.0
home_team_weighted_run_diff_last_10,float64,12148,12074,74,0.006091537701679289,0.0,-10.0,0.0035241266862121997,15.0
home_team_weighted_run_diff_last_20,float64,12148,12074,74,0.006091537701679289,0.0,-10.0,0.00799311016838735,15.0
home_team_weighted_runs_allowed_last_10,float64,12148,12074,74,0.006091537701679289,0.0004115903852486006,0.0,4.379390921744799,12.396501457725948
home_team_weighted_runs_for_last_10,float64,12148,12074,74,0.006091537701679289,0.0004939084622983208,0.0,4.375503622222763,16.0
home_team_weighted_win_rate_last_10,float64,12148,12074,74,0.006091537701679289,0.009713533091866974,0.0,0.5004483905021302,1.0
home_team_weighted_win_rate_last_20,float64,12148,12074,74,0.006091537701679289,0.006173855778729009,0.0,0.5026379716472037,1.0
home_team_woba_season_to_date,float64,12148,12074,74,0.006091537701679289,0.0,0.089,0.3146691946137611,0.5251764705882354
home_travel_distance_miles,float64,12148,12074,74,0.006091537701679289,0.8387388870595983,0.0,0.0,6073.706693892163
home_travel_rest_days,float64,12148,12074,74,0.006091537701679289,0.38812973328943035,0.0,1.0,8.0
home_travel_timezone_shift,float64,12148,12074,74,0.006091537701679289,0.8975139940730984,-17.0,0.0,5.0
away_sp_id,float64,12148,12141,7,0.0005762265393480408,0.0,425794.0,642547.0,829272.0
home_sp_id,float64,12148,12143,5,0.0004115903852486006,0.0,425794.0,642547.0,829272.0
wind_speed,float64,12148,12147,1,8.231807704972011e-05,0.1783832729667435,0.0,7.0,36.0
away_bullpen_fatigue_score,float64,12148,12148,0,0.0,0.012018439249259136,0.0,14.633333333333333,50.8
away_bullpen_ip_last_1d,float64,12148,12148,0,0.0,0.36022390516957525,0.0,2.333333333333333,14.333333333333334
away_bullpen_ip_last_3d,float64,12148,12148,0,0.0,0.014899571945999342,0.0,7.333333333333333,25.0
away_bullpen_ip_last_5d,float64,12148,12148,0,0.0,0.012018439249259136,0.0,14.0,32.0
away_closer_used_yesterday,float64,12148,12148,0,0.0,0.748847546921304,0.0,0.0,1.0
away_estimated_high_leverage_role_fatigue_score,float64,12148,12148,0,0.0,0.9698715837998024,0.0,0.0,6.0
away_high_leverage_rp_fatigue_score,float64,12148,12148,0,0.0,0.3345406651300626,0.0,1.6666666666666663,12.0
away_lineup_available_ratio,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
away_lineup_confidence,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
away_lineup_expected_starter_ratio,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
away_lineup_hard_contact_proxy,float64,12148,12148,0,0.0,0.006256173855778729,0.0,0.2601086524513736,0.6879629629629629
away_lineup_injury_absence_signal_count,float64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
away_lineup_lefty_ratio,float64,12148,12148,0,0.0,0.003375041159038525,0.0,0.4444444444444444,1.0
away_lineup_platoon_advantage_ratio,float64,12148,12148,0,0.0,0.001975633849193283,0.0,0.5555555555555556,1.0
away_lineup_player_count,float64,12148,12148,0,0.0,0.0,9.0,9.0,9.0
away_lineup_rest_signal_count,float64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
away_lineup_same_hand_ratio,float64,12148,12148,0,0.0,0.009713533091866974,0.0,0.4444444444444444,1.0
away_score,float64,12148,12148,0,0.0,0.07136977280210734,0.0,4.0,28.0
away_team,str,12148,12148,0,0.0,,,,
away_travel_away_game_streak,int64,12148,12148,0,0.0,0.0,1.0,4.0,13.0
away_travel_home_game_streak,int64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
away_travel_is_back_to_back,float64,12148,12148,0,0.0,0.5125123477115574,0.0,0.0,1.0
away_travel_travel_day,float64,12148,12148,0,0.0,0.8012018439249259,0.0,0.0,1.0
